"time","db","freq"
" 18:23:04",-16.83,1122500000
" 18:23:04",-15.58,1123000000
" 18:23:04",-15.58,1123500000
" 18:23:04",-16.85,1124000000
" 18:23:04",-14.1,1124500000
" 18:23:04",-14.16,1125000000
" 18:23:04",-14.16,1125500000
" 18:23:04",-14.7,1126000000
" 18:23:04",-16.83,1126500000
" 18:23:04",-17,1127000000
" 18:23:04",-17,1127500000
" 18:23:04",-10.56,1128000000
" 18:23:04",-16.58,1128500000
" 18:23:04",-16.61,1129000000
" 18:23:04",-16.61,1129500000
" 18:23:04",-17.7,1130000000
" 18:23:04",-16.19,1130500000
" 18:23:04",-15.99,1131000000
" 18:23:04",-15.99,1131500000
" 18:23:04",-17.11,1132000000
" 18:23:04",-15.63,1132500000
" 18:23:04",-15.33,1133000000
" 18:23:04",-15.33,1133500000
" 18:23:04",-16.18,1134000000
" 18:23:04",-14.77,1134500000
" 18:23:04",-14.25,1135000000
" 18:23:04",-14.25,1135500000
" 18:23:04",-15.76,1136000000
" 18:23:04",-14.15,1136500000
" 18:23:04",-13.55,1137000000
" 18:23:04",-13.55,1137500000
" 18:23:04",-13.29,1138000000
" 18:23:04",-13.06,1138500000
" 18:23:04",-13.09,1139000000
" 18:23:04",-13.09,1139500000
" 18:23:04",-10.56,1140000000
" 18:23:04",-12.84,1140500000
" 18:23:04",-12.85,1141000000
" 18:23:04",-12.85,1141500000
" 18:23:04",-14.84,1142000000
" 18:23:04",-13.22,1142500000
" 18:23:04",-13.05,1143000000
" 18:23:04",-13.05,1143500000
" 18:23:04",-14.72,1144000000
" 18:23:04",-13.06,1144500000
" 18:23:04",-12.93,1145000000
" 18:23:04",-12.93,1145500000
" 18:23:04",-14.76,1146000000
" 18:23:04",-13.06,1146500000
" 18:23:04",-13,1147000000
" 18:23:04",-13,1147500000
" 18:23:04",-14.2,1148000000
" 18:23:04",-12.8,1148500000
" 18:23:04",-12.58,1149000000
" 18:23:04",-12.58,1149500000
" 18:23:04",-13.64,1150000000
" 18:23:04",-12.59,1150500000
" 18:23:04",-12.32,1151000000
" 18:23:04",-12.32,1151500000
" 18:23:04",-13.01,1152000000
" 18:23:04",-12.3,1152500000
" 18:23:04",-12.08,1153000000
" 18:23:04",-12.08,1153500000
" 18:23:04",-13.59,1154000000
" 18:23:04",-11.67,1154500000
" 18:23:04",-11.86,1155000000
" 18:23:04",-11.86,1155500000
" 18:23:04",-13.59,1156000000
" 18:23:04",-11.89,1156500000
" 18:23:04",-11.77,1157000000
" 18:23:04",-11.77,1157500000
" 18:23:04",-13.26,1158000000
" 18:23:04",-11.59,1158500000
" 18:23:04",-11.53,1159000000
" 18:23:04",-11.53,1159500000
" 18:23:04",-13.16,1160000000
" 18:23:04",-11.46,1160500000
" 18:23:04",-11.43,1161000000
" 18:23:04",-11.43,1161500000
" 18:23:04",-12.43,1162000000
" 18:23:04",-11.38,1162500000
" 18:23:04",-11.51,1163000000
" 18:23:04",-11.51,1163500000
" 18:23:04",-10.79,1164000000
" 18:23:04",-11.44,1164500000
" 18:23:04",-11.2,1165000000
" 18:23:04",-11.2,1165500000
" 18:23:04",-13.39,1166000000
" 18:23:04",-11.46,1166500000
" 18:23:04",-11.72,1167000000
" 18:23:04",-11.72,1167500000
" 18:23:04",-13.27,1168000000
" 18:23:04",-11.5,1168500000
" 18:23:04",-11.43,1169000000
" 18:23:04",-11.43,1169500000
" 18:23:04",-13.38,1170000000
" 18:23:04",-11.74,1170500000
" 18:23:04",-11.64,1171000000
" 18:23:04",-11.64,1171500000
" 18:23:04",-13.32,1172000000
" 18:23:04",-11.66,1172500000
" 18:23:04",-11.49,1173000000
" 18:23:04",-11.49,1173500000
" 18:23:04",-12.28,1174000000
" 18:23:04",-11.46,1174500000
" 18:23:04",-11.34,1175000000
" 18:23:04",-11.34,1175500000
" 18:23:04",-10.35,1176000000
" 18:23:04",-11.31,1176500000
" 18:23:04",-11.21,1177000000
" 18:23:04",-11.21,1177500000
" 18:23:04",-12.69,1178000000
" 18:23:04",-11.05,1178500000
" 18:23:04",-10.91,1179000000
" 18:23:04",-10.91,1179500000
" 18:23:04",-12.6,1180000000
" 18:23:04",-10.76,1180500000
" 18:23:04",-10.88,1181000000
" 18:23:04",-10.88,1181500000
" 18:23:04",-12.73,1182000000
" 18:23:04",-11.07,1182500000
" 18:23:04",-10.92,1183000000
" 18:23:04",-10.92,1183500000
" 18:23:04",-12.58,1184000000
" 18:23:04",-11,1184500000
" 18:23:04",-10.9,1185000000
" 18:23:04",-10.9,1185500000
" 18:23:04",-11.19,1186000000
" 18:23:04",-11.07,1186500000
" 18:23:04",-10.58,1187000000
" 18:23:04",-10.58,1187500000
" 18:23:04",-10.41,1188000000
" 18:23:04",-10.38,1188500000
" 18:23:04",-10.7,1189000000
" 18:23:04",-10.7,1189500000
" 18:23:04",-12.81,1190000000
" 18:23:04",-11.01,1190500000
" 18:23:04",-11.05,1191000000
" 18:23:04",-11.05,1191500000
" 18:23:04",-13.13,1192000000
" 18:23:04",-11.33,1192500000
" 18:23:04",-11.39,1193000000
" 18:23:04",-11.39,1193500000
" 18:23:04",-13.09,1194000000
" 18:23:04",-11.47,1194500000
" 18:23:04",-11.4,1195000000
" 18:23:04",-11.4,1195500000
" 18:23:04",-13.34,1196000000
" 18:23:04",-11.66,1196500000
" 18:23:04",-11.7,1197000000
" 18:23:04",-11.7,1197500000
" 18:23:04",-13,1198000000
" 18:23:04",-11.35,1198500000
" 18:23:04",-11.5,1199000000
" 18:23:04",-11.5,1199500000
" 18:23:04",-12.79,1200000000
" 18:23:04",-11.78,1200500000
" 18:23:04",-11.72,1201000000
" 18:23:04",-11.72,1201500000
" 18:23:04",-14,1202000000
" 18:23:04",-12.24,1202500000
" 18:23:04",-12.28,1203000000
" 18:23:04",-12.28,1203500000
" 18:23:04",-13.91,1204000000
" 18:23:04",-12.19,1204500000
" 18:23:04",-12.26,1205000000
" 18:23:04",-12.26,1205500000
" 18:23:04",-14.31,1206000000
" 18:23:04",-12.56,1206500000
" 18:23:04",-12.59,1207000000
" 18:23:04",-12.59,1207500000
" 18:23:04",-14.11,1208000000
" 18:23:04",-12.47,1208500000
" 18:23:04",-12.43,1209000000
" 18:23:04",-12.43,1209500000
" 18:23:04",-14.22,1210000000
" 18:23:04",-12.77,1210500000
" 18:23:04",-12.75,1211000000
" 18:23:04",-12.75,1211500000
" 18:23:04",-13.64,1212000000
" 18:23:04",-12.98,1212500000
" 18:23:04",-12.95,1213000000
" 18:23:04",-12.95,1213500000
" 18:23:04",-14.7,1214000000
" 18:23:04",-13.01,1214500000
" 18:23:04",-12.75,1215000000
" 18:23:04",-12.75,1215500000
" 18:23:04",-14.88,1216000000
" 18:23:04",-13.21,1216500000
" 18:23:04",-13.27,1217000000
" 18:23:04",-13.27,1217500000
" 18:23:04",-14.8,1218000000
" 18:23:04",-13.08,1218500000
" 18:23:04",-13.08,1219000000
" 18:23:04",-13.08,1219500000
" 18:23:04",-15.09,1220000000
" 18:23:04",-13.27,1220500000
" 18:23:04",-13.29,1221000000
" 18:23:04",-13.29,1221500000
" 18:23:04",-14.48,1222000000
" 18:23:04",-13.19,1222500000
" 18:23:04",-13.22,1223000000
" 18:23:04",-13.22,1223500000
" 18:23:04",-13.59,1224000000
" 18:23:04",-13.3,1224500000
" 18:23:04",-13.25,1225000000
" 18:23:04",-13.25,1225500000
" 18:23:04",-15,1226000000
" 18:23:04",-13.31,1226500000
" 18:23:04",-13.21,1227000000
" 18:23:04",-13.21,1227500000
" 18:23:04",-14.84,1228000000
" 18:23:04",-13.08,1228500000
" 18:23:04",-12.98,1229000000
" 18:23:04",-12.98,1229500000
" 18:23:04",-14.69,1230000000
" 18:23:04",-13.06,1230500000
" 18:23:04",-12.98,1231000000
" 18:23:04",-12.98,1231500000
" 18:23:04",-14.59,1232000000
" 18:23:04",-12.97,1232500000
" 18:23:04",-12.85,1233000000
" 18:23:04",-12.85,1233500000
" 18:23:04",-13.85,1234000000
" 18:23:04",-12.72,1234500000
" 18:23:04",-12.61,1235000000
" 18:23:04",-12.61,1235500000
" 18:23:04",-12.64,1236000000
" 18:23:04",-12.66,1236500000
" 18:23:04",-12.41,1237000000
" 18:23:04",-12.41,1237500000
" 18:23:04",-13.94,1238000000
" 18:23:04",-11.83,1238500000
" 18:23:04",-12.27,1239000000
" 18:23:04",-12.27,1239500000
" 18:23:04",-13.91,1240000000
" 18:23:04",-12.27,1240500000
" 18:23:04",-12.14,1241000000
" 18:23:04",-12.14,1241500000
" 18:23:04",-13.87,1242000000
" 18:23:04",-12.23,1242500000
" 18:23:04",-12.1,1243000000
" 18:23:04",-12.1,1243500000
" 18:23:04",-13.89,1244000000
" 18:23:04",-12.12,1244500000
" 18:23:04",-12.04,1245000000
" 18:23:04",-12.04,1245500000
" 18:23:04",-13.4,1246000000
" 18:23:04",-12.25,1246500000
" 18:23:04",-11.98,1247000000
" 18:23:04",-11.98,1247500000
" 18:23:04",-12.13,1248000000
" 18:23:04",-12.21,1248500000
" 18:23:04",-12.2,1249000000
" 18:23:04",-12.2,1249500000
" 18:23:04",-13.74,1250000000
" 18:23:04",-12.23,1250500000
" 18:23:04",-12.28,1251000000
" 18:23:04",-12.28,1251500000
" 18:23:04",-13.97,1252000000
" 18:23:04",-12.23,1252500000
" 18:23:04",-12.43,1253000000
" 18:23:04",-12.43,1253500000
" 18:23:04",-14.43,1254000000
" 18:23:04",-12.69,1254500000
" 18:23:04",-12.74,1255000000
" 18:23:04",-12.74,1255500000
" 18:23:04",-14.79,1256000000
" 18:23:04",-13.2,1256500000
" 18:23:04",-13.14,1257000000
" 18:23:04",-13.14,1257500000
" 18:23:04",-14.27,1258000000
" 18:23:04",-13.24,1258500000
" 18:23:04",-13.29,1259000000
" 18:23:04",-13.29,1259500000
" 18:23:04",-12.7,1260000000
" 18:23:04",-13.46,1260500000
" 18:23:04",-13.55,1261000000
" 18:23:04",-13.55,1261500000
" 18:23:04",-15.5,1262000000
" 18:23:04",-13.8,1262500000
" 18:23:04",-13.88,1263000000
" 18:23:04",-13.88,1263500000
" 18:23:04",-15.86,1264000000
" 18:23:04",-13.98,1264500000
" 18:23:04",-14.14,1265000000
" 18:23:04",-14.14,1265500000
" 18:23:04",-16.26,1266000000
" 18:23:04",-14.54,1266500000
" 18:23:04",-14.44,1267000000
" 18:23:04",-14.44,1267500000
" 18:23:04",-16.34,1268000000
" 18:23:04",-14.65,1268500000
" 18:23:04",-14.75,1269000000
" 18:23:04",-14.75,1269500000
" 18:23:04",-16.11,1270000000
" 18:23:04",-15.05,1270500000
" 18:23:04",-15.18,1271000000
" 18:23:04",-15.18,1271500000
" 18:23:04",-14.76,1272000000
" 18:23:04",-15.25,1272500000
" 18:23:04",-15.51,1273000000
" 18:23:04",-15.51,1273500000
" 18:23:04",-17.58,1274000000
" 18:23:04",-15.91,1274500000
" 18:23:04",-16.13,1275000000
" 18:23:04",-16.13,1275500000
" 18:23:04",-17.87,1276000000
" 18:23:04",-16.44,1276500000
" 18:23:04",-16.68,1277000000
" 18:23:04",-16.68,1277500000
" 18:23:04",-18.35,1278000000
" 18:23:04",-16.63,1278500000
" 18:23:04",-16.8,1279000000
" 18:23:04",-16.8,1279500000
" 18:23:04",-18.57,1280000000
" 18:23:04",-16.95,1280500000
" 18:23:04",-16.4,1281000000
" 18:23:04",-16.4,1281500000
" 18:23:04",-18.39,1282000000
" 18:23:04",-17.21,1282500000
" 18:23:04",-17.58,1283000000
" 18:23:04",-17.58,1283500000
" 18:23:04",-16.74,1284000000
" 18:23:04",-17.67,1284500000
" 18:23:04",-17.84,1285000000
" 18:23:04",-17.84,1285500000
" 18:23:04",-19.68,1286000000
" 18:23:04",-18.1,1286500000
" 18:23:04",-18.28,1287000000
" 18:23:04",-18.28,1287500000
" 18:23:04",-19.92,1288000000
" 18:23:04",-18.23,1288500000
" 18:23:04",-18.52,1289000000
" 18:23:04",-18.52,1289500000
" 18:23:04",-20.2,1290000000
" 18:23:04",-18.46,1290500000
" 18:23:04",-18.7,1291000000
" 18:23:04",-18.7,1291500000
" 18:23:04",-20.41,1292000000
" 18:23:04",-18.85,1292500000
" 18:23:04",-19.11,1293000000
" 18:23:04",-19.11,1293500000
" 18:23:04",-19.25,1294000000
" 18:23:04",-19.11,1294500000
" 18:23:04",-19.41,1295000000
" 18:23:04",-19.41,1295500000
" 18:23:04",-17.46,1296000000
" 18:23:04",-19.36,1296500000
" 18:23:04",-19.49,1297000000
" 18:23:04",-19.49,1297500000
" 18:23:04",-21.28,1298000000
" 18:23:04",-19.72,1298500000
" 18:23:04",-19.79,1299000000
" 18:23:04",-19.79,1299500000
" 18:23:04",-21.37,1300000000
" 18:23:04",-19.82,1300500000
" 18:23:04",-20.17,1301000000
" 18:23:04",-20.17,1301500000
" 18:23:04",-21.58,1302000000
" 18:23:04",-20.13,1302500000
" 18:23:04",-20.23,1303000000
" 18:23:04",-20.23,1303500000
" 18:23:04",-21.8,1304000000
" 18:23:04",-20.2,1304500000
" 18:23:04",-20.38,1305000000
" 18:23:04",-20.38,1305500000
" 18:23:04",-21.39,1306000000
" 18:23:04",-20.41,1306500000
" 18:23:04",-20.63,1307000000
" 18:23:04",-20.63,1307500000
" 18:23:04",-19.8,1308000000
" 18:23:04",-20.42,1308500000
" 18:23:04",-20.55,1309000000
" 18:23:04",-20.55,1309500000
" 18:23:04",-21.67,1310000000
" 18:23:04",-18.73,1310500000
" 18:23:04",-20.38,1311000000
" 18:23:04",-20.38,1311500000
" 18:23:04",-22.11,1312000000
" 18:23:04",-20.5,1312500000
" 18:23:04",-20.77,1313000000
" 18:23:04",-20.77,1313500000
" 18:23:04",-21.93,1314000000
" 18:23:04",-20.45,1314500000
" 18:23:04",-20.61,1315000000
" 18:23:04",-20.61,1315500000
" 18:23:04",-21.9,1316000000
" 18:23:04",-20.49,1316500000
" 18:23:04",-20.71,1317000000
" 18:23:04",-20.71,1317500000
" 18:23:04",-21.54,1318000000
" 18:23:04",-20.54,1318500000
" 18:23:04",-20.95,1319000000
" 18:23:04",-20.95,1319500000
" 18:23:04",-20.68,1320000000
" 18:23:04",-20.56,1320500000
" 18:23:04",-20.64,1321000000
" 18:23:04",-20.64,1321500000
" 18:23:04",-21.99,1322000000
" 18:23:04",-20.81,1322500000
" 18:23:04",-20.72,1323000000
" 18:23:04",-20.72,1323500000
" 18:23:04",-21.92,1324000000
" 18:23:04",-20.31,1324500000
" 18:23:04",-20.77,1325000000
" 18:23:04",-20.77,1325500000
" 18:23:04",-22.39,1326000000
" 18:23:04",-20.77,1326500000
" 18:23:04",-21.21,1327000000
" 18:23:04",-21.21,1327500000
" 18:23:04",-22.71,1328000000
" 18:23:04",-21.3,1328500000
" 18:23:04",-21.53,1329000000
" 18:23:04",-21.53,1329500000
" 18:23:04",-21.61,1330000000
" 18:23:04",-21.16,1330500000
" 18:23:04",-21.46,1331000000
" 18:23:04",-21.46,1331500000
" 18:23:04",-19.13,1332000000
" 18:23:04",-20.97,1332500000
" 18:23:04",-21.07,1333000000
" 18:23:04",-21.07,1333500000
" 18:23:04",-20.35,1334000000
" 18:23:04",-20.18,1334500000
" 18:23:04",-19.25,1335000000
" 18:23:04",-19.25,1335500000
" 18:23:04",-15.25,1336000000
" 18:23:04",1.26,1336500000
" 18:23:04",-16.41,1337000000
" 18:23:04",-16.41,1337500000
" 18:23:04",-21.65,1338000000
" 18:23:04",-20.22,1338500000
" 18:23:04",-20.56,1339000000
" 18:23:04",-20.56,1339500000
" 18:23:04",-22.39,1340000000
" 18:23:04",-21.04,1340500000
" 18:23:04",-21.48,1341000000
" 18:23:04",-21.48,1341500000
" 18:23:04",-21.56,1342000000
" 18:23:04",-21.25,1342500000
" 18:23:04",-21.54,1343000000
" 18:23:04",-21.54,1343500000
" 18:23:04",-18.55,1344000000
" 18:23:04",-21.16,1344500000
" 18:23:04",-21.42,1345000000
" 18:23:04",-21.42,1345500000
" 18:23:04",-22.69,1346000000
" 18:23:04",-21.22,1346500000
" 18:23:04",-21.61,1347000000
" 18:23:04",-21.61,1347500000
" 18:23:04",-22.78,1348000000
" 18:23:04",-21.41,1348500000
" 18:23:04",-21.7,1349000000
" 18:23:04",-21.7,1349500000
" 18:23:04",-22.73,1350000000
" 18:23:04",-21.29,1350500000
" 18:23:04",-21.55,1351000000
" 18:23:04",-21.55,1351500000
" 18:23:04",-22.82,1352000000
" 18:23:04",-21.37,1352500000
" 18:23:04",-20.93,1353000000
" 18:23:04",-20.93,1353500000
" 18:23:04",-21.82,1354000000
" 18:23:04",-21.14,1354500000
" 18:23:04",-21.63,1355000000
" 18:23:04",-21.63,1355500000
" 18:23:04",-19.37,1356000000
" 18:23:04",-21.29,1356500000
" 18:23:04",-21.77,1357000000
" 18:23:04",-21.77,1357500000
" 18:23:04",-23.02,1358000000
" 18:23:04",-21.5,1358500000
" 18:23:04",-21.88,1359000000
" 18:23:04",-21.88,1359500000
" 18:23:04",-22.88,1360000000
" 18:23:04",-21.39,1360500000
" 18:23:04",-21.75,1361000000
" 18:23:04",-21.75,1361500000
" 18:23:04",-23.04,1362000000
" 18:23:04",-21.59,1362500000
" 18:23:04",-21.86,1363000000
" 18:23:04",-21.86,1363500000
" 18:23:04",-22.89,1364000000
" 18:23:04",-21.36,1364500000
" 18:23:04",-21.64,1365000000
" 18:23:04",-21.64,1365500000
" 18:23:04",-22.48,1366000000
" 18:23:04",-21.44,1366500000
" 18:23:04",-21.7,1367000000
" 18:23:04",-21.7,1367500000
" 18:23:04",-21.58,1368000000
" 18:23:04",-21.22,1368500000
" 18:23:04",-21.62,1369000000
" 18:23:04",-21.62,1369500000
" 18:23:04",-22.69,1370000000
" 18:23:04",-21.18,1370500000
" 18:23:04",-21.49,1371000000
" 18:23:04",-21.49,1371500000
" 18:23:04",-22.63,1372000000
" 18:23:04",-21.16,1372500000
" 18:23:04",-21.43,1373000000
" 18:23:04",-21.43,1373500000
" 18:23:04",-22.49,1374000000
" 18:23:04",-20.98,1374500000
" 18:23:04",-21.3,1375000000
" 18:23:04",-21.3,1375500000
" 18:23:04",-22.43,1376000000
" 18:23:04",-20.91,1376500000
" 18:23:04",-21.16,1377000000
" 18:23:04",-21.16,1377500000
" 18:23:04",-22.03,1378000000
" 18:23:04",-20.77,1378500000
" 18:23:04",-21.01,1379000000
" 18:23:04",-21.01,1379500000
" 18:23:04",-21.34,1380000000
" 18:23:04",-20.52,1380500000
" 18:23:04",-20.59,1381000000
" 18:23:04",-20.59,1381500000
" 18:23:04",-21.37,1382000000
" 18:23:04",-17.38,1382500000
" 18:23:04",-20.25,1383000000
" 18:23:04",-20.25,1383500000
" 18:23:04",-21.5,1384000000
" 18:23:04",-19.9,1384500000
" 18:23:04",-20.19,1385000000
" 18:23:04",-20.19,1385500000
" 18:23:04",-21.49,1386000000
" 18:23:04",-19.91,1386500000
" 18:23:04",-20.13,1387000000
" 18:23:04",-20.13,1387500000
" 18:23:04",-21.38,1388000000
" 18:23:04",-19.87,1388500000
" 18:23:04",-20.08,1389000000
" 18:23:04",-20.08,1389500000
" 18:23:04",-21.19,1390000000
" 18:23:04",-20.02,1390500000
" 18:23:04",-20.13,1391000000
" 18:23:04",-20.13,1391500000
" 18:23:04",-20.52,1392000000
" 18:23:04",-19.82,1392500000
" 18:23:04",-20.22,1393000000
" 18:23:04",-20.22,1393500000
" 18:23:04",-21.5,1394000000
" 18:23:04",-19.98,1394500000
" 18:23:04",-20.11,1395000000
" 18:23:04",-20.11,1395500000
" 18:23:04",-21.4,1396000000
" 18:23:04",-19.74,1396500000
" 18:23:04",-19.75,1397000000
" 18:23:04",-19.75,1397500000
" 18:23:04",-21.31,1398000000
" 18:23:04",-19.84,1398500000
" 18:23:04",-19.98,1399000000
" 18:23:04",-19.98,1399500000
" 18:23:04",-21.04,1400000000
" 18:23:04",-19.48,1400500000
" 18:23:04",-19.7,1401000000
" 18:23:04",-19.7,1401500000
" 18:23:04",-20.87,1402000000
" 18:23:04",-19.43,1402500000
" 18:23:04",-19.57,1403000000
" 18:23:04",-19.57,1403500000
" 18:23:04",-20.4,1404000000
" 18:23:04",-19.21,1404500000
" 18:23:04",-19.26,1405000000
" 18:23:04",-19.26,1405500000
" 18:23:04",-20.55,1406000000
" 18:23:04",-19.08,1406500000
" 18:23:04",-19.02,1407000000
" 18:23:04",-19.02,1407500000
" 18:23:04",-20.15,1408000000
" 18:23:04",-18.41,1408500000
" 18:23:04",-18.49,1409000000
" 18:23:04",-18.49,1409500000
" 18:23:04",-19.69,1410000000
" 18:23:04",-18.14,1410500000
" 18:23:04",-17.78,1411000000
" 18:23:04",-17.78,1411500000
" 18:23:04",-19.53,1412000000
" 18:23:04",-17.91,1412500000
" 18:23:04",-18.11,1413000000
" 18:23:04",-18.11,1413500000
" 18:23:04",-19.43,1414000000
" 18:23:04",-17.86,1414500000
" 18:23:04",-17.81,1415000000
" 18:23:04",-17.81,1415500000
" 18:23:04",-18.87,1416000000
" 18:23:04",-17.72,1416500000
" 18:23:04",-17.48,1417000000
" 18:23:04",-17.48,1417500000
" 18:23:04",-18.53,1418000000
" 18:23:04",-17.16,1418500000
" 18:23:04",-16.5,1419000000
" 18:23:04",-16.5,1419500000
" 18:23:04",-18.11,1420000000
" 18:23:04",-16.59,1420500000
" 18:23:04",-16.5,1421000000
" 18:23:04",-16.5,1421500000
" 18:23:04",-18.55,1422000000
" 18:23:04",-16.67,1422500000
" 18:23:04",-17.05,1423000000
" 18:23:04",-17.05,1423500000
" 18:23:04",-18.61,1424000000
" 18:23:04",-17.08,1424500000
" 18:23:04",-16.08,1425000000
" 18:23:04",-16.08,1425500000
" 18:23:04",-18.09,1426000000
" 18:23:04",-16.84,1426500000
" 18:23:04",-15.74,1427000000
" 18:23:04",-15.74,1427500000
" 18:23:04",-15.23,1428000000
" 18:23:04",-14.97,1428500000
" 18:23:04",-14.59,1429000000
" 18:23:04",-14.59,1429500000
" 18:23:04",-14.31,1430000000
" 18:23:04",-11.9,1430500000
" 18:23:04",-13.27,1431000000
" 18:23:04",-13.27,1431500000
" 18:23:04",-14.44,1432000000
" 18:23:04",-11.67,1432500000
" 18:23:04",-9.86,1433000000
" 18:23:04",-9.86,1433500000
" 18:23:04",-11.05,1434000000
" 18:23:04",-12.59,1434500000
" 18:23:04",-8.28,1435000000
" 18:23:04",-8.28,1435500000
" 18:23:04",-9.45,1436000000
" 18:23:04",-8.51,1436500000
" 18:23:04",-10.67,1437000000
" 18:23:04",-10.67,1437500000
" 18:23:04",-1.89,1438000000
" 18:23:04",-5.53,1438500000
" 18:23:04",-7.82,1439000000
" 18:23:04",-7.82,1439500000
" 18:23:04",-1.18,1440000000
" 18:23:04",-7.22,1440500000
" 18:23:04",-6.48,1441000000
" 18:23:04",-6.48,1441500000
" 18:23:04",-11.54,1442000000
" 18:23:04",-12.87,1442500000
" 18:23:04",-10.82,1443000000
" 18:23:04",-10.82,1443500000
" 18:23:04",-14.15,1444000000
" 18:23:04",-11.11,1444500000
" 18:23:04",-14.85,1445000000
" 18:23:04",-14.85,1445500000
" 18:23:04",-17.53,1446000000
" 18:23:04",-13.82,1446500000
" 18:23:04",-15.96,1447000000
" 18:23:04",-15.96,1447500000
" 18:23:04",-18.7,1448000000
" 18:23:04",-17.3,1448500000
" 18:23:04",-17.38,1449000000
" 18:23:04",-17.38,1449500000
" 18:23:04",-19.62,1450000000
" 18:23:04",-17.94,1450500000
" 18:23:04",-18.47,1451000000
" 18:23:04",-18.47,1451500000
" 18:23:04",-20.21,1452000000
" 18:23:04",-18.71,1452500000
" 18:23:04",-19.25,1453000000
" 18:23:04",-19.25,1453500000
" 18:23:04",-20.99,1454000000
" 18:23:04",-18.84,1454500000
" 18:23:04",-19.45,1455000000
" 18:23:04",-19.45,1455500000
" 18:23:04",-21.09,1456000000
" 18:23:04",-19.44,1456500000
" 18:23:04",-19.59,1457000000
" 18:23:04",-19.59,1457500000
" 18:23:04",-20.43,1458000000
" 18:23:04",-18.17,1458500000
" 18:23:04",-19.89,1459000000
" 18:23:04",-19.89,1459500000
" 18:23:04",-21.57,1460000000
" 18:23:04",-19.96,1460500000
" 18:23:04",-20.29,1461000000
" 18:23:04",-20.29,1461500000
" 18:23:04",-21.72,1462000000
" 18:23:04",-20.11,1462500000
" 18:23:04",-20.39,1463000000
" 18:23:04",-20.39,1463500000
" 18:23:04",-21.79,1464000000
" 18:23:04",-20.38,1464500000
" 18:23:04",-20.76,1465000000
" 18:23:04",-20.76,1465500000
" 18:23:04",-22.22,1466000000
" 18:23:04",-20.71,1466500000
" 18:23:04",-21.2,1467000000
" 18:23:04",-21.2,1467500000
" 18:23:04",-22.41,1468000000
" 18:23:04",-20.73,1468500000
" 18:23:04",-21.23,1469000000
" 18:23:04",-21.23,1469500000
" 18:23:04",-22.72,1470000000
" 18:23:04",-21.2,1470500000
" 18:23:04",-21.59,1471000000
" 18:23:04",-21.59,1471500000
" 18:23:04",-22.71,1472000000
" 18:23:04",-21.12,1472500000
" 18:23:04",-21.65,1473000000
" 18:23:04",-21.65,1473500000
" 18:23:04",-22.86,1474000000
" 18:23:04",-21.34,1474500000
" 18:23:04",-21.76,1475000000
" 18:23:04",-21.76,1475500000
" 18:23:04",-22.87,1476000000
" 18:23:04",-21.47,1476500000
" 18:23:04",-21.93,1477000000
" 18:23:04",-21.93,1477500000
" 18:23:04",-23.07,1478000000
" 18:23:04",-21.58,1478500000
" 18:23:04",-22.05,1479000000
" 18:23:04",-22.05,1479500000
" 18:23:04",-23.19,1480000000
" 18:23:04",-21.62,1480500000
" 18:23:04",-22.14,1481000000
" 18:23:04",-22.14,1481500000
" 18:23:04",-23.22,1482000000
" 18:23:04",-21.68,1482500000
" 18:23:04",-22.06,1483000000
" 18:23:04",-22.06,1483500000
" 18:23:04",-23.16,1484000000
" 18:23:04",-21.61,1484500000
" 18:23:04",-22.15,1485000000
" 18:23:04",-22.15,1485500000
" 18:23:04",-23.26,1486000000
" 18:23:04",-21.74,1486500000
" 18:23:04",-22.21,1487000000
" 18:23:04",-22.21,1487500000
" 18:23:04",-23,1488000000
" 18:23:04",-21.74,1488500000
" 18:23:04",-22.12,1489000000
" 18:23:04",-22.12,1489500000
" 18:23:04",-23.32,1490000000
" 18:23:04",-21.83,1490500000
" 18:23:04",-22.26,1491000000
" 18:23:04",-22.26,1491500000
" 18:23:04",-23.25,1492000000
" 18:23:04",-21.7,1492500000
" 18:23:04",-22.16,1493000000
" 18:23:04",-22.16,1493500000
" 18:23:04",-23.24,1494000000
" 18:23:04",-21.71,1494500000
" 18:23:04",-22.19,1495000000
" 18:23:04",-22.19,1495500000
" 18:23:04",-23.33,1496000000
" 18:23:04",-21.86,1496500000
" 18:23:04",-22.12,1497000000
" 18:23:04",-22.12,1497500000
" 18:23:04",-23.13,1498000000
" 18:23:04",-21.87,1498500000
" 18:23:04",-22.29,1499000000
" 18:23:04",-22.29,1499500000
" 18:23:04",-23.11,1500000000
" 18:23:04",-21.92,1500500000
" 18:23:04",-22.33,1501000000
" 18:23:04",-22.33,1501500000
" 18:23:04",-23.3,1502000000
" 18:23:04",-21.8,1502500000
" 18:23:04",-22.26,1503000000
" 18:23:04",-22.26,1503500000
" 18:23:04",-23.35,1504000000
" 18:23:04",-21.91,1504500000
" 18:23:04",-22.31,1505000000
" 18:23:04",-22.31,1505500000
" 18:23:04",-23.35,1506000000
" 18:23:04",-21.85,1506500000
" 18:23:04",-22.4,1507000000
" 18:23:04",-22.4,1507500000
" 18:23:04",-23.3,1508000000
" 18:23:04",-21.9,1508500000
" 18:23:04",-22.35,1509000000
" 18:23:04",-22.35,1509500000
" 18:23:04",-23.18,1510000000
" 18:23:04",-21.86,1510500000
" 18:23:04",-22.44,1511000000
